asin,rating,reviews,stopwords,punctuation,hastags,numerics,upper,word_count,char_count,avg_word,Good_reviews,polarity,subjectivity
B073WX91H6,2.0,wir haben die flaschen für die kita gekauft als auf grund sämtlicher maßnahmen von trinkbechern auf eigene flaschen umgestellt wurdevornewegdie flasche ist auslaufsicher passt gut den kindergartenrucksackgrundsätzlich lässt sie sich gut reinigen der silikonauslaufschutz bringt da jedoch schon ein paar probleme mit sich es handelt sich um einen flachen decke der auf einen nippel gesteckt wird genau diesem bereich liegt das reinigungsproblem es sammeln sich bei feuchtigkeit keime den engenschmalen fugen die sich nicht ganz mühelos reinigentrocknen lassennun aber zum eigentlichen knackpunktdie materialqualität der flasche selbst ist miserabel nachdem sie meinem sohn aus der hand fiel wir reden von einer höhe von unter 1meter hatte sie direkt einen riss und war damit unbrauchbarbei meiner tochter ging die selbe prozedur erneut los sie bekam die flasche zu weihnachten geschenkt wir hatten die hoffnung bei der ersten flasche handelt es sich um eine klassische montagsproduktion da sie für diese art trinkflasche noch zu klein war kam sie erst erst jetzt im sommer zum einsatzsie hatte sie genau 3x mit der kitasie fiel vom tisch und hatte auch hier wieder direkt einen riss vom boden bis zur mitte der flascheich erinnere mich dass sigg meiner kindheit ein qualitätsname war dies kann ich leider nicht bestätigen und werde auf diesen hersteller auch nicht mehr zurückgreifenqualitätstabilität absolut unzufriedenstellend,110,33,0,0,1,213,1428,5.7,0.0,0.0,0.0
B073WX91H6,2.0,innerhalb weniger wochen zwei flaschen defekt meinem kind ist sie aus der hand gefallen und auf eine laminatboden aufgeprallt sofort defektvorteil dieser flasche sollen die nicht vorhandene weichmacher sein wodurch die flasche eben leider schneller bricht wenn sie aufschlägtfür junge kigakinder vielleicht nicht perfektder kundenservice vom unternehmen sigg ist klassenicht bruchfest,18,7,0,0,0,51,384,6.5,0.0,0.6,0.9
B073WX91H6,3.0,leider ist der deckel nur nach 3 monaten kaputt gegangenschön und gut aber,6,1,0,1,0,13,74,4.8,0.0,0.0,0.0
B073WX91H6,3.0,leider schimmeln nach kurzer zeit benutzung die dichtgummis im deckel und lassen sich mit nichts säubern weder essig noch gebissreiniger auch kein schrubben und rubbelnsehr sehr schade weil die flasche perfekt für sport und schule ist leicht und auslaufsicherersatzgummis kosten 7 zurück schicken kann ich sie leider nicht mehrsuper dicht schöne flasche aber,23,12,0,0,0,53,358,5.8,0.0,0.0,0.0
B073WX91H6,3.0,die flasche macht ansich einen qualitativ hochwertigen eindruck sie hält die kohlensäure und läuft nicht ausunsere tochter 4 konnte sie auf anhieb gut bedienen und war begeistertwir haben diese flasche nun seit ca 3 wochen benutzung und leider ist der deckel schon defekt daher geht sie leider wieder zurück schade da hätte ich doch mehr erwartetgute flasche aber,22,13,0,1,0,58,363,5.3,0.0,0.0,0.0
B073WX91H6,3.0,leider war das produkt nach genau 4 wochen und 2 tagen kaputt schnell kaputt,4,0,0,2,0,14,76,4.5,0.0,0.0,0.0
B073WX91H6,2.0,große enttäuschung hat gerade mal 2 monate gehalten mein kind passt sehr gut auf seine sachen auf aber jetzt ist es doch mal passiert dass die flasche runter gefallen ist undkaputt ein riesen riss der flasche hatte mich wegen des gewichts für plastik entschieden haben seit jahren welche von nalgene ist uns noch nie passiertschnell kaputt,26,15,0,1,0,56,339,5.1,0.0,0.6,0.9
B073WX91H6,3.0,der auslauf schutz ist gegeben aber bei offener flasche nicht da kein rückschlag ventil vorhanden istgute qualität,7,1,0,0,0,17,114,5.8,0.0,0.0,0.0
B084DGWRYC,5.0,wir haben es mit der familie ausprobiert und ein paar stunden spaß gehabtmacht spaß mit freunden und familie,9,1,0,0,0,18,108,5.1,1.0,0.0,0.0
B084DGWRYC,5.0,wir mögen das spiel sehr kommen immer sehr lustige wortkreationen bei rum außerdem lässt es sich zu 8 leuten spielen super für einen spieleabend ist die meisten spiele sind auf 6 leute begrenzttolles lustiges spiel,14,6,0,2,0,35,214,5.1,1.0,0.33,0.67
B084DGWRYC,5.0,wir hatten herrliche spieleabend mit krazy wordz zum glück gibt es dieses spiel wieder es hilft wenn wir uns auf kreativität einlassen können und der phantasie raum geben gelingt das entstehen lustige worte dass alleine das ausdenken der worte schon einen riesenspaß bringt darüber hinaus ist es auch spannend sich auf die denke der mitspielenden einzulassen das gewinnen spielt bei diesem spiel aus meiner sicht eine untergeordnete rolle das tun ist das spaß machtkleiner wermutstropfen das karten buchstaben und zahlensortieren ist ein bisschen nervig aber wirklich nur ein bisschenabsolute kaufempfehlungurkomisch,43,21,0,0,0,90,616,5.9,1.0,0.0,0.0
B084DGWRYC,5.0,haben wir gelacht das spiel ist echt einfach nur witzig es ist super schnell gelernt und jeder kann damit anfangengeiles game super witzig,11,4,0,0,0,23,138,5.0,1.0,0.09,0.58
B084DGWRYC,5.0,das erste mal bei freunden gespielt und danach selbst gekauft macht sowohl mit erwachsenen als auch kindern spaß für erwachsene gibt es extra karten die man für die abendliche runde zufügen kannfür lustige abende,13,4,0,0,0,34,212,5.3,1.0,0.0,0.1
B084DGWRYC,5.0,schnelle lieferung alles supertolles spiel,1,1,0,0,0,5,42,7.6,1.0,0.0,0.0
B084DGWRYC,5.0,mal anderes leicht zu lernen großer funfaktorcooles spiel,2,2,0,0,0,8,57,6.2,1.0,0.0,0.0
B084DGWRYC,5.0,ein spiel das großen spaß macht für groß und klein wenn sie lesen und schreiben können gleichermaßen geeignetlustiges spiel,8,5,0,0,0,19,123,5.5,1.0,0.0,0.0
B084DGWRYC,5.0,denn hier sind nicht nur verrückte worte gefragt sondern dein gesamtes hirn muss sich auf neue fantasievolle wege begeben ein spiel das ich unbedingt verschenken würde ob man es mit nichtmuttersprachlerinnen spielen kann haben wir noch nicht ausprobiertvergiss denken gewohnten mustern,23,14,0,0,0,41,285,6.0,1.0,0.0,0.0
B084DGWRYC,5.0,tolles spiel nur zu empfehlen perfekt für spieleabende mit freunden je mehr mitmachen desto lustiger ist es auch interessant um einander besser kennen zu lernen wie man unterschiedlich denkt und weiter und man kann dabei sich noch super unterhalten und sich nicht hoch konzentrierenlustig und kreativ,22,9,0,0,0,46,300,5.5,1.0,0.33,0.67
B084DGWRYC,3.0,unter den spielen mit wörtern eindeutig eins der schlechteren hat durchaus einen spaßfaktor dass man wörter erfinden muss aber mit den nur 9 buchstaben 6 konsonanten 3 vokale klingt viel ist es aber nicht ist das wirklich mühsam dadurch geht irgendwie der spaß etwas verloren wir haben die regeln angepasst und haben mit allen buchstaben offen gespielt sodass man sich die nimmt die man braucht um ein cooles fantasiewort hinzubekommen macht es uns mehr spaßnicht ganz überzeugend,38,15,0,2,0,77,480,5.2,0.0,0.0,0.0
B084DGWRYC,3.0,das spiel ansich ist ein absoluter hammer und ich liebe es unsere beiden alten versionen familie erwachsen sind leider verschollen sodass ich es mir nachkaufen wolltefinde es sehr schade dass ravensburger nur noch diese eingedampfte version verkauft werden aus den früheren 540 begriffkarten gerade mal 168 für mich nicht nachvollziehbar hoffentlich taucht unsere alte version des spiels wieder aufwürde mir die alte version wieder wünschen,29,12,0,1,0,65,440,5.8,0.0,0.0,0.0
B084DGWRYC,1.0,wir haben leider nur die hälfte von den aufgabenkarten bekommen es waren zwei stapeln der verpackung aber sie waren die selbendieses mal war das spiel ein geschenk ich habe das spiel schon mal gekauft und dabei kamen 168 aufgabenkarten wie der beschreibung steht aber das zweite mal nichtich habe versucht einen ersatz vom hersteller zu bekommen aber wir haben leider keine antwort bekommenwir haben das brettspiel mit einem fehler bekommen,36,10,0,1,0,70,440,5.3,0.0,0.0,0.0
B085B3D1XF,4.0,sie sieht auf den ersten blick aus wie auf den bildern ist aber noch eingepackt weil sie ein geschenk sein soll für meine großeein stern abzug weil der karton der puppe nicht extra eingepackt war von mir aus auch im einer tüte gut,28,5,0,0,0,43,230,4.4,1.0,0.0,0.1
B085B3D1XF,5.0,wurde nun nur ausgepackt aber danach nie wirklich benutzt ecaluiere es spätergut,4,2,0,0,0,12,80,5.7,1.0,0.0,0.0
B085B3D1XF,4.0,unserer tochter gefällt es die farbe aus den haaren wieder raus zu waschen ist aber nicht ganz möglich qualität lala verliert schnell haareschönes spielzeug mit macken,10,3,0,0,0,26,167,5.5,1.0,0.0,0.0
B085B3D1XF,5.0,die puppe war ein geschenk für meine 8jährige nichte sie hat sich darüber gefreut wie ein schneekönig mit den haarfarben sollte man sie nicht ganz unbeaufsichtigt lassen sonst landen sie schnell alle den eigenen haaren schönes geschenk,20,9,0,0,0,37,235,5.4,1.0,0.0,0.0
B085B3D1XF,4.0,meine kleine hat sich sehr gefreutzufrieden,4,0,0,0,0,6,43,6.3,1.0,0.0,0.0
B085B3D1XF,4.0,eine sehr schöne puppenur leider verliert diese viele haarewenn man damit spielt ansonsten echt tollschöne puppe,5,3,0,0,0,16,112,6.1,1.0,0.0,0.0
B085B3D1XF,5.0,meine tochter wollte die puppe unbedingt haben die 40 haben sich gelohnt die puppe kommt mit viel zubehör meine tochter hat sich sehr gefreuttolle puppe,14,4,0,0,0,25,152,5.1,1.0,0.0,0.0
B085B3D1XF,5.0,ist als geschenk gedacht kann daher dazu nichts sagensuper,5,2,0,0,0,9,58,5.6,1.0,0.0,0.0
B085B3D1XF,4.0,sie mag vielleicht für die augen von kleinen mädchen wunderschön sein jedoch leidet die gute unter nicht zu verachtendem haarausfall das ist natürlich besonders blöd da sie ja zum kämmen und frisieren gedacht ist das kinderzimmer ist jetzt regelmäßig voll von blonden und sämtlichen anders gefärbten haaren und ich warte darauf dass die puppe bald eine glatze hat und dieser zustand somit ein endeansonsten ist ihr körper sehr filigran sie kann alle ihre gliedmaßen bewegen meine tochter kann mit 7 jahren damit umgehen kleinere kinder könnten ihr aber bestimmt schnell aus versehen mal brechendie beigefügte haarkreide funktioniert auf dem blond der puppe gut auf dem dunkelbraun der tochter jedoch wirkt es nur wie verklebt essensreste farben sind hier kaum zu erkennenalles allem 4 sterne weil meine tochter sie prima findetsie hat haarausfall,62,13,0,2,0,132,846,5.4,1.0,0.0,0.0
B085B3D1XF,4.0,ich habe vor dem bestellen ausgiebig die bewertungen studiert und die puppe nur gekauft weil meine tochter davon angetan warja es stimmt die verpackung ist plastik pur und es dauert echt lang die puppe plus zubehör zu befreien da haben wir genug erfahrungen mit anderem spielzeug im vergleich aber die farben sind intensiv genug und gut auf das haar der puppe aufzutragen da brauch meine vierjährige tochter keine hilfe und ist glücklich über das resultatdass die haare zusammenkleben wie viele hier schreiben stimmt teilweise ich denke die haare wurden hierdurch form gebracht das hat uns aber nicht gestört weil man die farbe einfach aufstreichen konnte das kämmen ist uns nicht sooo wichtig sondern das färbendie kreide nutzen wir nicht da sie etwas staubt und krümelt und mir das im haus nicht recht istinsgesamt würde ich sagen dass der preis von fast 40 euro schon happig istfazit als ausnahme okay ich hoffe meine einschätzung ist hilfreichkind ist happy,77,29,0,1,0,157,961,5.1,1.0,0.5,0.7
B085B3D1XF,3.0,die puppe wurde heute geliefert ging auch schnell nur das die verpackung schon geöffnet wurde weil es ein geschenk sein soll finde ich es schade werde sie aber behalten der umwelt zu liebe rainbow high 569329e7c haarstudio,17,7,0,0,1,37,222,5.0,0.0,0.16,0.54
B085B3D1XF,2.0,along everything already written glued hard hair hair falling horrible chalk trouble finally get doll box enough hair color chalk fixed thingy comes fell instantly daughters hand resulted crying frustration hair colors cute easy use hair glitter absolutely charming 5yo wanted try immediately disappointment containers come practically empty enough play sol one time sure really enough second playtime thought item defective preciously opened really enough product available price id really recommend item would going back staying daughters bought piggy bank money really loved 2 playtimes corner cherished anymore price get awesome barbie seta huge dissapointment,0,16,0,1,2,95,664,6.0,0.0,0.12,0.61
B085B3D1XF,2.0,also ich kann den hype um die puppen ja grundsätzlich verstehen aber ich nicht verstehe ist die unterirdische qualität die puppen sind wirklich sehr hübsch das gesicht glitzert und natürlich locken die regenbogenlangen haare aber das wars schon auch denn die qualität des ganzen ist wirklich eine frechheiterst einmal benötigt man übertrieben gesagt stunden bis man die puppe aus dem karton hat warum um gottes willen ist der kopf auch mit solchen plastikhaken dort befestigt man muss dann zwischen den haaren mit der schere schneiden also echtdie kleidung der puppe ist wirklich unglaublich nuttig aber ok das sieht man ja wenn man sie kauft aber trotzdem die jacke läßt sich praktisch kaum ausziehen und nie wieder anziehen das trifft übrigens für sehr viel kleidung zu die schuhe passen nicht weil die füße nicht durch den riemen kommen jeanshosen sind zu eng jacken ebenfalls sowas geht gar nicht ich kenne das bei barbie überhaupt nichtdie haare müssen als erstes gewaschen werden steht auch auf der packung damit sie kämmbar sind wieso außerdem verliert die puppe auch bei vorsichtigem kämmen dauernd haarenun zum färben es gibt einen färbeschaum der mit applikator aufgetragen wird das geht sogar ganz gut und endet nicht kompletter sauerei allerdings sind die farben auch sehr blaß und überhaupt nicht kräftig meine tochter wollte es nur 1 mal machen dann hatte sie keine lust mehr nach dem färben sind die haare aber wieder klebrig juchuu also muss man es eigentlich auch wieder gleich rauswaschendann gibt es noch diese haarkreide die färbt auch nur ganz leicht blau hinterher ist alles voller blauer kreide also vorsicht wo man es macht die hält dann aber wenigstens ganz gut im haar und es klebt hinterher auch nicht ist also mein favorit und kann von kindern auch ohne hilfe mal gemacht werdenalles allem würde ich die puppe aber nie wieder kaufen ich finde es einfach eine frechheit dass die extra für die puppe gemachte kleidung und schuhe nicht passen die klebrigen haare und das nicht durchdachte konzept zum färben ergänzt die katastrophe dann nochübrigens haben wir auch den frisierstuhl der ist ja noch schlimmer denn die langen haare der puppe passen da überhaupt nicht rein der erhöht also höchstens noch die kleckerei als dass er hilfreich istargh für ein schrott,197,70,0,1,1,376,2286,5.1,0.0,0.25,0.3
B085B3D1XF,3.0,die puppe sieht gut aus und meine tochter hat sich sehr gefreut leider verliert sie ziemlich schnell haare,8,3,0,0,0,18,106,4.9,0.0,0.0,0.0
B085B3D1XF,3.0,beim ersten kämmen hatte wir gleich ein pack haare der hand und für denn preis erwarte ich besseresnaja,8,1,0,0,0,18,103,4.8,0.0,0.0,0.0
B085B3D1XF,2.0,für den preis nicht nochmal haare fallen schnell aus der kamm ist dafür nicht wirklich geeignetdie kreide für die haare ist auch nicht der hitund der rest najaalso alles allem ist das teil den preis meiner meinung nach nicht werthaarige angelegenheit für den preissollten die haare doch etwas fester sitzen,27,10,0,0,0,50,306,5.1,0.0,0.0,0.0
B085B3D1XF,3.0,die puppe ist wirklich sehr schön aber leider verliert sie beim kämen sehr viele haare und es ist schwer sie von der kleidung abzubekommen und das ist ja die hauptsache bei der puppe sie zu kämen und färben das färben funktioniert leider auch nicht gut daher ist der preis meiner meinung nach zu teuerverliert beim kämen sehr viele haare,30,4,0,0,0,59,337,4.7,0.0,0.0,0.0
B085B3D1XF,1.0,die haare lassen sich kaum färbensehr enttäuschend meine tochter hatte nach 5min schon keinen spaß mehrfärbt man damit das eigene haarerhält man nur eine verklebte strähneden einzigen stern bekommt die puppedie puppe ist ganz hübschderbrest nur schrottkeine kaufempfehlung,15,7,0,0,0,38,272,6.2,0.0,0.0,0.0
B085B3D1XF,1.0,meine tochter hat sich schon auf diese puppe gefreut haare kommen voll verfilzt brombeerstrauch mal kämmen gehn die haare schon mega aus wenn sie das 34x macht hat sie es ne glatze bin mega enttäuscht würde sie liebsten zurück schicken enttäuscht,16,17,0,0,0,41,246,5.0,0.0,0.0,0.0
B085B3D1XF,3.0,ich hatte glück und habe die puppe im angebot bekommen für 10 euro weniger als sonstsie ist der totale hypeich weiß gar nicht warumerst mal die verpackung ein alptraum alles doppelt und dreifach verschweißtdann die haare der puppe sogar diese haben auch plastik clips den haaren verwebt da braucht man auch noch die schere und das risiko haare anzuschneiden ist auch dabeidann sind die haare total hart es sind drei bunte strähnen ja schon eingearbeitet diese haben auch diese plastik clips verwebt anscheinend das die haare der packung gut liegen und gut aussehen die haare müssen erst mal besten von einem erwachsenen gebürstet werden mit genug haar ausfall damit gespielt werden kannder haar glos ist fast durchsichtig und die haar kreide funktioniert sehr schwer keine kaufempfehlungdie ersten 2 tage wurde gespieltjetzt steht sie hübsch anzusehen auf dem schrank würde ich nicht wieder kaufen,61,23,0,2,0,143,897,5.3,0.0,0.1,0.68
